"districtDemographics","sex_ratio","minors","voting_age_pop","seniors","med_age","white","black","amerindian","islander","asian","other_race","multiracial","hispanic","mexican","puerto_rican","cuban","other_hispanic","natural_born_citizen","born_in_state","born_out_of_state","born_abroad","foreign_born","disabled","same_house","diff_county","diff_state","abroad","labor_force_participation","unemployment","servicemen","car","walking_public_transit","worked_from_home","commute","private_sector","public_sector","self_employed","homeowner_vacancy","rental_vacancy","owner_occupied","renter_occupied","two_or_less","three_to_four","five_to_nine","ten_to_nineteen","twenty_to_twenty_nine","thirty_or_more","med_smoc_mort","med_smoc_no_mort","med_rent","med_hincome","mean_hincome","insured","private_coverage","public_coverage","uninsured","pov_families","pov_mcouples","pov_single_mothers","pov","no_hsdiploma","high_school","some_college","associates","bachelors","graduate","party","flipped"
"Arizona 3",100.797396624029,26.9853567734748,585235,16.6398113578306,32.1,74.4778430279054,4.3808661174677,4.62227911334683,0.113657487982374,1.71334608393188,9.9291231405897,4.76288502877618,65.0637342785245,92.4992234029906,1.23335110238425,0.670366208634225,5.59705928599096,79.0786632082851,60.2697841726619,38.1326517733182,1.59756405401994,20.9213367917149,11.2869077227218,83.3137941544341,4.21300107876502,2.66984858084857,1.05815087281322,62.2913102666284,7.7,0.459158615734011,88.762299024824,4.21147763217352,4.50854918881098,27,78.8412035766392,15.6363846476086,5.17485952012943,1.3,6.4,63.2056552893754,36.7943447106246,31.6289500018085,11.4870051320385,18.5247700227867,19.3373762704508,9.71872249617207,9.30317607674347,1183,374,951,54583,66621,85.4297557553728,60.0792461168208,48.466435357981,14.5702442446273,14.2,7.4,28.4,16.9,22.425594535629,28.9073515739006,23.6387817638113,8.4483887453333,10.608153455562,5.97172992576386,"D",FALSE
"Arizona 4",101.465066519631,18.6082447385025,672103,34.4579625444314,48.7,87.8070342216835,1.65991937153881,2.24337975908342,0.0948213954851452,1.04594175326335,3.9298200573288,3.21908344161703,20.5092744528394,84.6201537571299,1.69227317280554,1.56709455709208,12.1204785129725,92.8658707159318,31.0102862090729,67.9922592625435,0.997454528383573,7.13412928406819,16.6925435726645,84.9299442094053,8.28175227412626,4.59173204881433,0.30704368471963,47.814788497513,5.4,0.632404762250033,87.825436212533,2.24211272598369,7.80981264852233,27,78.0531841311386,14.8797365797583,6.83294961178637,1.4,3.1,75.6703009105345,24.3296990894655,30.9414725822563,14.3563259221476,18.4912271113985,24.0846836507604,8.4021775101938,3.72411322324337,1321,353,962,55040,71309,91.228542081354,68.7045984089129,54.1420787808889,8.77145791864601,8.1,5.7,20.2,12.2,10.9309341578057,29.5281263279231,29.6070894204109,8.97574286360876,13.335482431933,7.62262479831849,"R",FALSE
"Arizona 5",96.5603210027868,25.3738894503816,634260,23.1524926686217,39.3,82.9417460763816,3.98603628354298,1.10481376416756,0.0548288832909566,5.33393260753697,2.72391304092047,3.85472934415949,16.5883256835667,80.5138062374545,5.47993786661181,0.563881776333988,13.4423741195997,90.2645787765158,41.8397912338009,56.3110845779445,1.84912418825455,9.73542122348418,10.0348448490351,86.0148010924616,4.66105831620905,3.75194359583684,0.436103617171744,64.6019667170953,3.8,0.0771558245083207,87.2239409892714,1.47576046212272,9.47159604133901,27.9,82.6343787178437,11.2846917480935,5.87394925204299,0.7,4.3,75.373171534266,24.626828465734,31.2829256781236,15.6311592830054,19.0313327815945,22.4265206885434,8.76467010340117,2.86339146533186,1736,481,1331,82540,106183,92.5426127151271,83.4874484424754,29.6372465446743,7.45738728487285,4.6,2.8,12.9,6.5,5.75852037675069,20.4570192662217,25.5275232999381,10.0065802588706,25.3117684313404,12.9385883668785,"R",FALSE
"Arizona 6",97.6171135235536,19.0082837303413,660059,24.5987101153079,43.2,82.6412228165174,3.01863501891478,1.86080240892007,0.148594244457778,5.68228808141639,2.94452195231487,3.70393547745871,17.9046861790174,82.1255773790759,3.47112761962198,1.71397634287751,12.6893186584246,85.3792343531242,37.3308460857468,60.9195534451637,1.74960046908953,14.6207656468758,10.6524378318739,84.5080622698152,4.55584785367212,3.66290117916499,0.497539537618768,63.9844810290907,3.4,0,82.4237468670159,3.29639667400224,11.7972470987293,25.5,84.4789875835721,8.65807067812799,6.74116523400191,1.1,4.3,65.5586885442601,34.4413114557399,32.8049914509404,14.19503854576,17.9206287308396,17.1692113867475,11.6468188499265,6.26331103578606,1803,558,1277,76615,114024,90.9237057455317,76.5332308812011,36.509665087046,9.07629425446834,5.9,3.4,15.2,8.6,8.42553148870253,17.9013540943326,21.8439519790609,8.28447999572672,25.9462969392661,17.5983855029112,"R",FALSE
"Arizona 7",98.1338859122541,28.7417316268785,608443,11.9314381133483,30.6,72.9307986358355,9.91115597946258,2.5458625341978,0.492003335457033,2.46306168721658,8.29320166398081,3.36391616384964,64.0365588576997,90.5779289659461,1.37422729434142,0.538059182852335,7.50978455686016,75.4590938050444,65.4530724245397,32.7968437651324,1.75008381032792,24.5409061949556,10.0110970758025,85.3556535052243,2.21835808007564,1.69598624112009,0.498854416465046,65.601185904426,5.5,0.11410221156004,87.1408369802359,5.6069999922726,4.39148028611979,28.2,83.1022986040907,10.2367531579001,6.47586516762144,1.4,3.1,47.8016512291322,52.1983487708678,38.0394266759047,14.8757707477753,18.9953280976029,14.0989266623573,6.95289003804872,7.03765777831107,1271,391,991,49066,62036,79.5258951444391,53.7444332284306,52.9239653227243,20.4741048555609,19.7,12.7,31.6,23.1,28.6763481494106,28.982347260015,19.9765309260881,6.5219733612298,10.971498200639,4.87130210261745,"D",FALSE
"Arizona 8",92.5840534237556,21.5616171432006,626365,28.4977608902158,42.9,82.8241148890982,5.07548738704442,1.31376605421868,0.0901640986595604,3.76986114728806,3.33607165040373,3.59053477328738,21.6154651465668,80.0027808515199,2.58908863384876,1.0254389979665,16.3826915166648,89.3747871125448,37.8562611304237,60.6404398505248,1.5032990190515,10.6252128874552,12.3007158144249,84.738497579102,4.32770224217058,3.73093448176627,0.342813290452221,57.5759537971502,4.5,0.534366915503424,86.8743426256418,2.30630313923721,8.70753467959822,29.9,80.859520978427,13.7710208934941,5.2389445671253,1.6,8.7,75.5138720733932,24.4861279266068,31.0816295209999,13.8134133656191,20.3301331787255,22.8514912265744,8.30857902904012,3.61475367904098,1530,445,1366,73632,88749,92.9247676368968,77.5257650132263,39.4961812630775,7.07523236310319,6.3,4.2,19,9.1,8.24278894287009,22.9278420048688,26.6615027382872,10.6450695022605,19.9046605331844,11.6181362785289,"R",FALSE
"Arizona 9",102.353563335417,20.1875801428833,653544,15.2624765891814,33.3,75.1472186603163,7.03303413323564,3.63827318800757,0.326555535201807,5.29132319716676,4.7426268547353,3.82096843133663,26.6376015143189,86.4516188188262,2.20748021749296,0.86557064395155,10.4753303197293,85.5116321670636,46.4149429030065,51.9465533295631,1.63850376743044,14.4883678329364,9.93921021062602,77.8203017222198,5.77843541552322,4.14311779627075,1.47449305030187,70.320415767856,4.5,0.0774130926381638,84.7360636369376,5.27737443519512,6.21375553531327,24.1,82.8103980287256,11.4686882589296,5.46740071480898,2.8,4.9,48.0373496250491,51.9626503749509,41.8821512245094,14.0825541845012,14.3056986961056,14.1998520623071,8.66178286584403,6.86796096673259,1581,467,1164,65379,89861,87.9015943074976,75.8397840963425,33.6172923662835,12.0984056925024,8.8,5.9,18.1,13.9,9.22445838887624,18.3035117570345,23.2510756358986,7.85331613760914,26.0280405905792,15.3395974900023,"D",FALSE
"Arkansas 1",98.0084815773531,22.7000144635685,555824,23.810054981433,40.1,77.4190318309765,17.5878383640591,0.271330982076301,0.255476685840166,0.524999721854452,0.873655166275409,3.06766724891801,3.3962962138828,74.10015969862,11.0560583104705,0.966381393063347,13.8774005978461,98.0136235689412,66.4380325356679,32.9793619149646,0.58260554936752,1.98637643105884,17.8015075015877,84.1123544034141,6.02002976219751,1.45368240447079,0.122955254123919,55.724062623888,6.3,0.161010996042538,93.8575597176982,1.73758143322476,3.72319489685125,22.4,76.1970315622055,16.7066512519964,6.90886855875061,2.3,5.7,65.0941198068179,34.9058801931821,27.8182986415116,11.8101646567063,15.0623464286723,21.5151664925015,12.3157144067557,11.4783093738526,972,331,675,43193,60979,91.4389082539017,59.2205869874702,54.5345552025292,8.56109174609834,13.4,6.1,36.3,18.3,13.9076279148538,40.1051222393819,22.5577325532164,7.23980532022565,10.8823897063271,5.30732226599515,"R",FALSE
"Arkansas 2",93.0088953923979,22.8642293092533,592142,21.6589939575305,38,70.7905302073048,23.2904585611897,0.359924029064875,0.0476772329488759,1.55289697809713,1.48385617628592,2.47465681510873,5.39886043597312,72.5370973579443,2.58173482929183,1.18711545421643,23.6940523585475,95.8828234301033,69.3781451411306,29.7042616322671,0.917593226602324,4.11717656989665,15.0509174936874,87.1111415109479,4.94950265574728,1.49466351326821,0.306351432051542,60.7451079103765,3.7,0.726212970166916,93.2719924907118,2.48492240589502,3.17149393242765,22.2,78.1722285067873,17.4657805429864,3.93127828054299,1.8,10.1,63.6291539648174,36.3708460351826,30.5707717481872,14.1369490799455,16.6232210439665,19.5274410137832,10.1368286145475,9.00478849957001,1184,386,812,53600,74591,91.2222711622733,68.8367540762544,45.5373260931032,8.77772883772669,10.9,4.9,26.7,14.6,9.67173974452738,31.2853345096992,21.0888736683654,8.43365335128839,18.5761329293445,10.9442657967751,"R",FALSE
"Arkansas 3",96.6429662375608,24.5259899004883,625792,19.9750076702802,36.2,83.8429522317461,3.09751323344779,1.05783158394933,1.07085698710364,3.05807520723055,4.35048465354237,3.52228610298028,14.9315744214852,67.6814345139534,2.94091514882275,0.453131941359396,28.9245183958645,89.8007475134144,54.2109532596813,44.784456245249,1.00459049506972,10.1992524865856,13.8874295248797,84.6857889209191,6.68799664698558,2.82715649268843,0.379407227987923,61.4813640358911,4.8,0.0383294516425478,92.6575599710848,2.01312921958233,4.27753281638032,20.4,82.1670791427518,11.1752935601074,6.490969406561,2.3,5.7,62.754224850086,37.245775149914,32.3814316266197,15.2242984926341,17.1271341984639,18.9141675617962,8.99516468770463,7.35780343278142,1194,379,787,54310,76973,89.4524466237614,71.2228738923195,41.1025279180364,10.5475533762386,9.4,5.6,25.2,14.6,13.7909153304954,29.7417198082647,20.4759341173685,6.95068052695745,18.5672766156618,10.4734736012521,"R",FALSE
"Arkansas 4",94.6748647291949,22.3537456638341,545034,25.4371286928889,41.4,74.040701194538,19.4499569054556,0.531523125031163,0.248879897997706,0.716010513644231,3.11206718475094,1.90086117858237,6.02326393093476,86.49243140965,0.912961210974456,0.118259224219489,12.4763481551561,96.6051471269116,65.4916938867301,33.9825840749725,0.525722038297339,3.39485287308835,18.6191626701457,86.6648191252131,6.21333934502262,2.12673081368885,0.259469487565711,54.3036894331631,4.6,0.0617974742717106,92.7554594399453,3.17343506468712,2.74299758052479,23.2,75.7446415562829,18.724712625988,5.26935007814931,1.4,8,70.9772813481673,29.0227186518327,22.2336386301784,12.2984175385488,15.0777604690302,22.2100692718173,13.3314183229665,14.8486957674588,945,320,650,43824,58764,91.5308140117709,60.5719247063156,53.9095225019166,8.46918598822909,13.7,8.6,31.8,17.8,12.7264898701869,39.1085102022651,23.2860463816477,7.17667296653342,11.76536342917,5.93691715019697,"R",FALSE
"California 1",100.81719811342,20.3001805016119,567387,26.7413599536119,41.1,84.7806940532796,1.56102288929,1.62774527500158,0.294842710754946,3.04380500207191,3.28526980425759,5.40662026534439,15.264255764463,79.5439277793626,2.81318155465781,1.22116189827639,16.4217287677032,93.7155940750521,76.3881852492483,22.5287259842378,1.08308876651388,6.28440592494785,15.8366625470641,83.3161550081207,7.26160459754449,1.08195054913853,0.147648415051052,54.6196151422483,5.6,0.118990997549781,87.2277271687041,2.84765701052373,8.11669347979793,22.9,70.0311678257271,20.1466289360225,9.64534084386721,1.9,3.8,65.5981984571894,34.4018015428106,27.4377771143619,12.1928476391607,17.9055959133579,18.8528064336602,11.9952971181949,11.6156757812644,1736,516,1095,61433,84470,93.8562354496594,66.6842237424744,51.4999050692994,6.14376455034059,8.6,4.1,26.7,13.9,9.52343056776899,25.0852508982679,28.5647210495112,11.0175594965721,17.3420421221008,8.46699586577908,"R",FALSE
"California 10",96.7270417086771,26.3108625249883,563618,17.557813980391,34.8,76.7000192192286,3.53673029931007,0.724055021905998,0.723924278854011,7.36253348656419,5.70275044158466,5.24998725255243,45.1105367133027,90.6631848640126,1.8001228871525,0.373298708525586,7.1633935403093,80.0099103233406,85.4239553698508,13.3048893478854,1.2711552822638,19.9900896766594,11.6219704952582,90.7865439726498,3.32249880979377,0.478071693514271,0.252628731246792,61.0735772212192,6.6,0.00733061589107046,92.8213802228028,2.43431493834399,4.06711710190662,34.9,79.0229567203489,14.7010902872654,6.0873126676014,1.3,1.9,60.1184521691815,39.8815478308185,24.8155201640751,14.3925663939058,19.4973107590566,22.5523721825754,9.42217943620116,9.32005106418601,1899,536,1319,69647,87678,93.400158061117,65.5601373019656,44.5027034497542,6.59984193888303,8.8,3.9,22.4,11.8,18.2540964005633,29.8239625892399,25.8932166427195,7.98555401812084,13.1499721013508,4.89319824800571,"D",FALSE
"California 11",95.4366857379196,22.0640257921578,596603,21.296238872416,39.8,54.0202271967227,7.37083019814397,0.567861173814898,0.188372627706713,14.8106345623276,16.6081431318452,6.43393110943901,29.0587638993395,71.6645837641495,1.87191498161352,0.216232254120101,26.2472690001169,72.0721250313519,72.5144322702845,25.1793045322313,2.30626319748421,27.9278749686481,10.1376661742984,88.1248725560555,4.65974783974238,1.07529586856524,0.975459261632818,64.2603220485633,4.2,0,75.7547172375922,15.2318996990646,6.976971779488,36.9,78.4536492058021,13.0394744112253,8.32980327256367,0.6,4.5,62.2316493601299,37.7683506398701,24.029021348867,12.9694739508067,17.9204594550303,18.981571145509,12.1951492037007,13.9043248960863,2847,811,1891,103580,149198,93.9562120466109,75.330704282037,37.3315036179733,6.04378795338913,6.3,3,19.6,8.7,12.4340284392053,16.4446137698942,18.8647849131024,7.48069876628979,26.3654665725416,18.4104075389666,"D",FALSE
"California 12",104.871256643399,13.5569051478282,674104,18.0169528737405,38,46.9048144196639,5.78912677732411,0.425352387205318,0.440996942899936,32.7906040337307,7.73469398223189,5.91441145694413,15.1618826812204,47.5751886058392,4.08758753679083,2.37998579112961,45.9572380662404,67.784269271015,58.3129334579397,38.360341885516,3.32672465654429,32.215730728985,9.64800853375109,85.213645119198,5.61180899318573,2.27509268656407,1.35923033905677,73.2006235408631,3.8,0.0242976017096144,33.098143247369,50.1210370222125,7.71613677928681,34.6,83.0089165247798,10.2185577640707,6.62117970882526,1,3.1,34.7098126871472,65.2901873128528,27.9878779845643,10.1642376445213,18.1315106127884,20.6119448845938,10.9914507256942,12.112978147838,3902,737,1933,127290,176105,96.1297944376021,79.2932183105481,29.9369715520973,3.8702055623979,5.1,2.8,15.5,9.5,10.9615372293734,11.4177340090855,12.3703331133508,4.35917807692554,35.8713550710245,25.0198625002403,"D",FALSE
"California 13",94.5165729782788,18.3283933051455,627964,18.0554936270232,37,40.5790692804813,17.5497373483039,0.936285991866186,0.519060618632859,20.7120923826456,13.1575559020873,6.54619847598288,22.3380748066366,67.0361852638933,3.57427731361532,0.63113155366656,28.7584058688248,74.2995412861935,68.2842594099926,29.2185456894243,2.49719490058308,25.7004587138065,8.8490509819501,84.9612967303226,6.27489568772531,1.64022512533238,1.004104175644,67.6529695718704,4.4,0.167808480399253,57.9130631505694,29.5197743586213,7.59449470446045,34.6,75.0145417244917,15.5431122910758,9.28739516080372,0.6,3.8,44.1874423525582,55.8125576474418,26.2316206391406,12.7583961803483,20.3498860615268,19.5397699527969,10.1262818078238,10.9940453583636,3017,780,1752,91514,126464,94.9843964809752,74.8592522068373,35.0801835912563,5.01560351902479,8.2,4.7,20.3,13.2,11.4009874785694,14.8909455838968,14.5574502602384,5.3548943058293,30.0940688055412,23.7016535659249,"D",FALSE
"California 14",96.9771282983952,18.3656356833293,606527,20.90228464685,40.1,43.6248620420469,2.54381006218202,0.464346281191957,1.23650703922044,36.2889983579639,10.5658294974293,5.27564671996554,23.0887776252389,59.5715409950742,1.50339561048121,0.65755341164126,38.2675099828033,60.8689332148914,74.2813613889847,22.5550808855397,3.16355772547563,39.1310667851086,7.47865934021371,88.5957334680716,5.26430168341388,1.21047155690656,1.00062207806672,68.9201345870029,3,0.0168073683502848,72.0901678516024,19.5091645651519,5.57985878800801,31.2,81.1197891710589,12.2836607570676,6.44321993291806,0.7,4,58.6845921686983,41.3154078313017,25.2044055971466,9.92121663465684,15.3129776976443,20.4687806216439,12.5735899345432,16.5190295143652,3541,755,2453,125980,174742,95.5422183472225,82.9728624645766,28.7011871699064,4.4577816527775,3.3,2.1,9.1,6.6,10.9272792290553,16.0387306186446,15.6989207874492,7.81250859610677,28.7279595822521,20.794601186492,"D",FALSE
"California 15",100,22.8313000439722,603700,18.4707636243167,39.2,40.9828815101903,4.89242143799405,0.51028234259477,1.03986644714641,37.1177995480064,8.83586088414852,6.62088782991952,21.4778758347053,75.9135599676237,3.45069751940199,0.348164547921725,20.2875779650526,64.6267729499228,76.848509542449,20.7882780868819,2.36321237066911,35.3732270500772,7.38852158782171,89.3828001258855,4.70987014193069,1.05893399784344,0.954330408044287,67.3257786000617,3.4,0.175698941309487,80.4012757608196,11.3648934618634,6.39999339554364,37.4,82.5750970912261,11.9147281445669,5.35215384005707,1,4.1,63.511088246498,36.488911753502,26.432321836011,12.8511343509832,18.9185474338181,20.8330224356835,10.6688292052671,10.2961447382373,3239,768,2253,125018,158378,96.9336760237275,82.0244993122348,26.5335305458041,3.06632397627251,3.4,2,11.7,5.3,9.36067003379238,18.450819374296,16.8051669634098,7.35365720722358,29.1159478216635,18.9137385996148,"D",FALSE
"California 16",98.9497152396953,29.6179257307954,530084,15.7541068962655,31,56.0072867097213,5.27768631033311,1.14173500169952,0.22744412814412,9.27037304554725,24.8838215924541,3.19165321210061,62.1350006373215,94.7127065566029,0.298736460165267,0.2282192699975,4.76033771323437,75.2007562882393,86.9546025961552,11.9072842069579,1.13811319688687,24.7992437117607,12.3351871524089,88.068450589146,4.35892749634471,0.74678012384966,0.305995742667928,58.6031685291447,9.6,0.14241594480976,87.1829947691479,3.21824986178643,5.31094509731653,27.1,75.8954706450941,17.0493785414938,6.85124274623521,1.1,3,46.8347380195076,53.1652619804924,25.8542041620445,14.2348181119361,21.527832118905,19.3105606930297,9.73307126845233,9.33951364563243,1497,451,1002,50401,68470,89.8713284737373,50.1494157142706,60.9953187610815,10.1286715262627,19.3,10,42.1,23,31.6847635259764,24.696546114768,22.6249261088123,7.75135226429267,9.51518491686408,3.7272270692866,"D",FALSE
"California 17",106.261268430652,19.7223596143799,634610,14.8100408124675,36.7,27.6132515474011,2.26661218768935,0.586576666721483,0.753049578821002,55.6023321387595,8.46507168075657,4.71310619985098,16.1353490554939,76.7375130337977,2.20614176067987,0.474312638667848,20.5820325668546,49.7982970681287,75.2759325822717,22.3250733491674,2.39899406856083,50.2017029318713,6.50202806443974,83.4480118408653,4.98921928135371,2.18661654443397,2.01184598680706,70.3633979639666,3.5,0.0600455243107785,85.5744390903877,8.2024911886823,4.06668660140491,29,87.1135312324332,8.91584434465959,3.70558501692053,1.1,3.5,53.6129488085298,46.3870511914702,33.0857322054006,11.0067895100747,16.0949549066206,19.3487813263914,10.6059174906394,9.85782456087323,3517,767,2663,147671,183186,96.9464453492014,84.9927707805587,21.7916645327009,3.05355465079862,2.9,1.7,9.1,5.1,8.41302196784017,12.7627102643623,12.0469985210256,6.62094549472219,30.370198140618,29.7861256114318,"D",FALSE
"California 18",96.4136169991011,22.8389001944797,581645,20.6789364646821,39.7,62.5595975622375,2.36771795395632,0.221144432387113,0.164365897857008,24.4463429582678,5.04161548196751,5.19921571332677,15.8282104414133,70.7854903867107,1.3510568751362,0.83058149085606,27.032871247297,68.7975420731594,67.4176629386811,30.2732356344003,2.30910142691863,31.2024579268406,7.05004921430496,85.876049870088,5.12195613204697,2.22817512269465,1.5789509019987,65.1753599370631,2.6,0.0696706146681645,79.4761249281676,6.70773918505352,7.90890988546915,28.7,84.238207187449,9.24149429095862,6.19369191688099,1,7.9,58.8494728865805,41.1505271134195,26.7018075613004,11.5512510207535,16.0477160870749,20.3900565736524,11.6939725886308,13.615196168588,NA,995,2399,149375,219655,96.1716872370902,86.1657130019221,24.1616024896058,3.82831276290975,2.3,1.3,8.3,4.6,4.72115031412482,10.8262297068547,12.6293705764067,6.03312795616264,31.1748533516115,34.6152680948396,"D",FALSE
"California 19",103.739513092578,21.9840414353217,575395,18.2537213566333,37.4,46.9263153613049,2.82237453137817,0.495162941419729,0.266292447138102,30.9935121723037,13.005484485482,5.49085806097338,39.0397743835886,87.0070016531681,1.23848686495423,0.397663337176833,11.3568481447008,63.0323984624458,79.6730811424736,17.3973834445434,2.92953541298297,36.9676015375542,9.31434801605612,89.8180876953438,2.43923816775703,0.672841340642876,0.808696950233296,67.7547702214719,3.8,0.13307539083517,87.3599750887865,6.81756562682036,4.10337079858156,33.6,81.9922209257098,11.8869441203163,5.95151043692467,0.6,2.2,57.4674117085935,42.5325882914065,23.8363824918064,12.2756888501879,18.9906928102287,21.8651135722193,11.8026718242004,11.2294504513571,3195,770,2075,107240,144010,94.0259135697106,73.0876411260845,35.6790772210665,5.97408643028939,4.1,2.6,11.3,7.2,17.5574216244506,18.9230666315139,18.7798322899,7.60322513369194,23.7753267041542,13.3611276162894,"D",FALSE
"California 2",97.5780833837667,19.2115285262989,572333,27.5764284079373,44.9,79.8658731794352,1.83192788601338,2.4682609812629,0.232625763303286,3.944051245423,6.52989551602549,5.12736542853674,18.1695119093663,70.7222709934042,1.58950893030555,0.278902104584405,27.4093179717058,87.3115914820576,70.2031380093607,27.9591622274855,1.83769976315385,12.6884085179424,12.2819043584783,85.6429781237991,6.28019186154087,1.71195149375881,0.475241606057587,61.3307367627534,4.7,0.0976260734623469,77.5867096743477,9.12623785945534,10.9919539135403,27,72.2783160980376,14.1737527190666,13.2713715728128,0.5,3.5,62.423563982369,37.576436017631,23.8305464213251,10.5002448751137,17.6537465892395,20.2819562023368,12.9675365563563,14.7659693556286,2739,647,1555,80051,126461,94.6301819180968,72.3836413596611,43.9247912674876,5.36981808190321,5.5,2.2,16.4,9.8,9.2162416274263,16.8677249910641,22.7817536171072,8.4632927720018,26.7867965872535,15.8841904051471,"D",FALSE
"California 20",100.522228499296,24.1242697192649,562875,19.2854541416833,35.6,58.1963986746432,2.38461766585157,0.6152286617833,0.198021670499489,5.82391303761738,28.2712667725299,4.51055351707516,54.1162625802399,90.1757357611688,1.23351309611289,0.339016826294354,8.25173431642401,74.8570442603372,78.1442344746614,19.3941129226857,2.46165260265289,25.1429557396628,8.94998420582908,87.8574776031563,5.61501405933256,1.5948895960939,0.406658020358785,63.1288514878286,4.9,0.968985939767313,83.3344951378481,5.33703948973546,5.30102354977751,27.6,75.8533263792304,15.7762517385257,8.19541029207232,1,4.1,54.4407524704498,45.5592475295502,23.1235830607618,10.6038973400481,20.7638924943322,20.4065209490681,13.0669920218749,12.0351141339148,2621,679,1700,80461,109547,91.4821829337431,67.2841265317754,44.7773751848987,8.51781706625689,8.9,4.4,22.4,12.7,23.745396142009,19.2451775113099,18.696498545265,8.60269756647214,17.519046097442,12.1911841375019,"D",FALSE
"California 21",110.045293949961,30.5797439201601,506393,13.2102931912566,29.8,71.0994434239026,2.88569626847257,1.72579716502618,0.115564938447619,3.16700024675788,18.3180709017629,2.68842705563019,75.2678693828311,95.2472365854414,0.957473740959368,0.102723072075534,3.69256660152373,72.6785567406026,88.4959474574705,10.0395917466581,1.46446079587144,27.3214432593974,9.59063887969498,89.9661727969199,3.62821789614826,0.827598101670774,0.561653972192704,56.5143313582299,9.3,1.28068667573583,93.294070657744,2.35123892204739,3.41833966359197,23.8,80.2858095411287,14.6598623992241,4.81223858883433,1,3.4,51.86072414898,48.13927585102,23.8941698835808,12.7715304373477,19.5069602323299,22.6862377108795,11.8112879354278,9.32981380043435,1384,435,895,46037,61549,89.344152118205,44.7413844702883,62.5933217613001,10.655847881795,19.9,13.9,35.6,23.4,37.7463522333817,26.3013447130628,19.5309392278198,5.75663353332596,7.67378527429746,2.99094501811232,"R",TRUE
"California 22",99.338146655087,28.7006269857475,548233,17.7606966381083,33,66.0201296108683,3.19293239712479,0.986842533069239,0.226422357679698,8.35174667746974,16.489946249075,4.73198017471327,50.5565620216486,92.0689513245425,1.2571449150842,0.328241643471953,6.34566211690136,82.6559953805157,84.8093637696757,14.2711263838277,0.919509846496611,17.3440046194843,10.4885046178031,87.4068782259808,3.3832267452589,0.94479387992893,0.143142599553964,62.7890100128352,6.6,0.212986958483281,93.2267122151428,1.5025467414612,4.179850943431,23.4,74.4001843974604,18.5992977330488,6.85024591317155,0.9,3.5,60.8551530701684,39.1448469298316,27.2410715708617,15.5643914644058,18.3604519593938,20.1070933401329,10.4129149468517,8.31407671835408,1722,512,1114,66532,85993,93.7860745398572,62.4152833572654,48.7062728029545,6.21392546014279,11.7,6.9,27.3,15.2,17.1133356210819,22.2626530629326,24.6716941335989,11.404496262879,15.9785983913222,8.56922252818534,"R",FALSE
"California 23",100.921485431264,26.1938057357695,547315,18.9439353936947,35.1,72.1469826324881,6.75416724540393,1.01300372055014,0.118534381038814,4.9953004286926,10.0284941009255,4.9435174909009,40.6888479240301,87.5597800690019,1.80955884546169,0.144168149775794,10.4864929357607,85.8040582180466,80.7119754324313,17.8427625313145,1.44526203625414,14.1959417819534,11.4819916794152,85.6282111480854,3.62343398049663,1.11303921768777,0.514191998584543,58.6084304074474,8.1,0.632227784951079,93.0395511245321,1.55137896632764,3.98289934449719,26,71.6476284461049,21.7847630426388,6.42238775921079,1.6,4.5,62.5623839134297,37.4376160865703,27.6031656302996,14.1960752644755,19.2832916094646,21.1326011467334,9.96042962125495,7.82443672777195,1698,488,1034,63550,85125,93.8178470313787,64.8842840931394,47.1795953964504,6.18215296862129,12.2,5.9,32.5,15.6,15.007663311379,26.3342446460379,26.2561617165818,10.2862350358312,15.0826394929787,7.0330557971915,"R",FALSE
"California 24",100.588347296268,20.0861625915494,589319,22.3279751713418,36.5,80.277797741656,2.04259854659953,1.15995405746614,0.0949225906273434,5.03998275120925,7.91166232508818,3.4730819873536,36.9882146823551,89.2893935116785,1.78467336591303,0.270560588340965,8.65537253406754,81.8029325656356,74.577538334024,24.0172399502694,1.40522171570659,18.1970674343644,10.7135937647039,80.515107127511,6.81272488403157,1.99016790883419,0.77920901224687,61.7720587385954,4.2,0.775073555255962,82.4993807635257,6.85630012612495,7.42542826963976,21,76.2103354999746,16.3096696954467,7.29166078416978,1.6,5.3,56.1626997864536,43.8373002135464,30.7790747879123,10.6605934955871,16.347384348489,20.0578014446471,11.071738360944,11.0834075624205,2418,661,1650,76308,106618,91.1563307851137,73.5739920934215,41.3537738427065,8.84366921488633,6,3.1,18.5,12,14.7740366150301,18.7514035481698,22.496227472396,8.26178298364433,21.5935492401426,14.1230001406172,"D",FALSE
